,0
nse,-0.010704983907487087
rmse,0.1488941283211736
R2,0.6151329428203862
biasabs,0.10002236400298876
nse_forest,-0.0013751917706690264
rmse_forest,0.14403430049018168
R2_forest,0.5931062482556573
biasabs_forest,0.0933106383996053
nse_shrub,-0.13152314646983632
rmse_shrub,0.14487576798141075
R2_shrub,0.6051147451722386
biasabs_shrub,0.10178039684382346
nse_grass,0.01688825741742095
rmse_grass,0.14497589116331572
R2_grass,0.6257185464841315
biasabs_grass,0.09658577804635901
nse_crop,0.06310207188166372
rmse_crop,0.1616905536497863
R2_crop,0.6365922313695173
biasabs_crop,0.10841264272216727
rmse_0_5,0.09052576953730221
rmse_5_10,0.13188470660991908
rmse_10_15,0.15034075305713301
rmse_15_20,0.1625182013788547
